,mouse,session,fiber side,trial numbers,trial type,side,outcome,last trial type,last choice,last outcome,next trial type,next choice,next outcome,norm APE,stay or switch
1820,SNL_photo22,20200829,right,182.0,6.0,contra,0.0,2.0,contra,1.0,3.0,contra,1.0,1.2129001133517536,stay
1821,SNL_photo22,20200829,right,287.0,1.0,contra,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,1.2053560406269082,switch
1822,SNL_photo22,20200829,right,496.0,4.0,ipsi,1.0,4.0,ipsi,1.0,2.0,contra,1.0,1.2046800569736944,stay
1823,SNL_photo22,20200829,right,53.0,5.0,contra,0.0,2.0,contra,1.0,4.0,contra,1.0,1.1959751285465179,stay
1824,SNL_photo22,20200829,right,334.0,4.0,contra,1.0,6.0,ipsi,1.0,5.0,ipsi,1.0,1.1915657558544743,switch
1825,SNL_photo22,20200829,right,230.0,4.0,contra,0.0,7.0,ipsi,1.0,3.0,contra,1.0,1.1871558474375365,switch
1826,SNL_photo22,20200829,right,256.0,7.0,ipsi,1.0,5.0,contra,0.0,1.0,ipsi,0.0,1.1870410901544874,switch
1827,SNL_photo22,20200829,right,105.0,1.0,contra,1.0,2.0,contra,1.0,1.0,ipsi,0.0,1.1862572096064892,stay
1828,SNL_photo22,20200829,right,226.0,1.0,contra,1.0,3.0,ipsi,0.0,1.0,contra,1.0,1.1841967507200764,switch
1829,SNL_photo22,20200829,right,225.0,3.0,ipsi,0.0,2.0,contra,1.0,1.0,contra,1.0,1.1833616611338353,switch
1830,SNL_photo22,20200829,right,462.0,1.0,contra,1.0,3.0,ipsi,0.0,3.0,contra,1.0,1.17948275282821,switch
1831,SNL_photo22,20200829,right,410.0,7.0,contra,0.0,4.0,contra,0.0,7.0,ipsi,1.0,1.177270236828938,stay
1832,SNL_photo22,20200829,right,75.0,4.0,ipsi,0.0,7.0,ipsi,1.0,5.0,ipsi,1.0,1.1759831018230105,stay
1833,SNL_photo22,20200829,right,406.0,7.0,ipsi,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,1.175478611850524,stay
1834,SNL_photo22,20200829,right,290.0,7.0,ipsi,1.0,6.0,ipsi,1.0,6.0,ipsi,1.0,1.1667874655494508,stay
1835,SNL_photo22,20200829,right,90.0,4.0,ipsi,0.0,5.0,ipsi,1.0,4.0,contra,1.0,1.1580614903116382,stay
1836,SNL_photo22,20200829,right,431.0,3.0,contra,1.0,2.0,contra,1.0,5.0,ipsi,1.0,1.156763983667648,stay
1837,SNL_photo22,20200829,right,147.0,1.0,contra,1.0,2.0,ipsi,0.0,4.0,ipsi,1.0,1.1525797340986161,switch
1838,SNL_photo22,20200829,right,184.0,1.0,contra,1.0,3.0,contra,1.0,6.0,ipsi,1.0,1.1496995136328447,stay
1839,SNL_photo22,20200829,right,498.0,1.0,contra,1.0,2.0,contra,1.0,6.0,contra,0.0,1.1448409568600413,stay
1840,SNL_photo22,20200829,right,272.0,5.0,ipsi,1.0,1.0,contra,1.0,2.0,ipsi,0.0,1.1389213294673923,switch
1841,SNL_photo22,20200829,right,216.0,3.0,contra,1.0,2.0,contra,1.0,2.0,contra,1.0,1.1373792970216516,stay
1842,SNL_photo22,20200829,right,87.0,4.0,contra,1.0,7.0,ipsi,1.0,1.0,contra,1.0,1.1329705606568345,switch
1843,SNL_photo22,20200829,right,305.0,2.0,contra,1.0,5.0,ipsi,1.0,6.0,ipsi,1.0,1.1311002767900296,switch
1844,SNL_photo22,20200829,right,397.0,3.0,contra,1.0,2.0,contra,1.0,4.0,contra,1.0,1.1275648123552913,stay
1845,SNL_photo22,20200829,right,268.0,1.0,contra,1.0,5.0,ipsi,1.0,3.0,contra,1.0,1.1248221288086384,switch
1846,SNL_photo22,20200829,right,489.0,1.0,contra,1.0,4.0,contra,1.0,6.0,ipsi,1.0,1.1219332432746905,stay
1847,SNL_photo22,20200829,right,34.0,6.0,ipsi,1.0,2.0,ipsi,0.0,6.0,ipsi,1.0,1.1151246437609512,stay
1848,SNL_photo22,20200829,right,255.0,5.0,contra,0.0,4.0,contra,0.0,7.0,ipsi,1.0,1.1099664197044357,stay
1849,SNL_photo22,20200829,right,443.0,4.0,ipsi,1.0,5.0,ipsi,1.0,4.0,ipsi,1.0,1.0910167795330619,stay
1850,SNL_photo22,20200829,right,28.0,2.0,contra,1.0,5.0,contra,0.0,2.0,contra,1.0,1.0907639851248083,stay
1851,SNL_photo22,20200829,right,209.0,6.0,ipsi,1.0,7.0,ipsi,1.0,5.0,contra,0.0,1.0836440272849184,stay
1852,SNL_photo22,20200829,right,161.0,7.0,contra,0.0,1.0,contra,1.0,2.0,contra,1.0,1.0825251732284662,stay
1853,SNL_photo22,20200829,right,460.0,5.0,contra,0.0,2.0,contra,1.0,3.0,ipsi,0.0,1.0821555361095243,stay
1854,SNL_photo22,20200829,right,207.0,1.0,contra,1.0,2.0,contra,1.0,7.0,ipsi,1.0,1.0783362460657422,stay
1855,SNL_photo22,20200829,right,283.0,2.0,contra,1.0,3.0,ipsi,0.0,7.0,ipsi,1.0,1.0754162583693339,switch
1856,SNL_photo22,20200829,right,173.0,5.0,ipsi,1.0,6.0,ipsi,1.0,6.0,ipsi,1.0,1.0723890047439586,stay
1857,SNL_photo22,20200829,right,210.0,5.0,contra,0.0,6.0,ipsi,1.0,3.0,contra,1.0,1.0712775402115664,switch
1858,SNL_photo22,20200829,right,163.0,2.0,contra,1.0,2.0,contra,1.0,2.0,contra,1.0,1.0679924881136718,stay
1859,SNL_photo22,20200829,right,423.0,6.0,ipsi,1.0,6.0,contra,0.0,7.0,ipsi,1.0,1.06491190398602,switch
1860,SNL_photo22,20200829,right,291.0,6.0,ipsi,1.0,7.0,ipsi,1.0,5.0,ipsi,1.0,1.063178960172611,stay
1861,SNL_photo22,20200829,right,318.0,5.0,ipsi,1.0,7.0,ipsi,1.0,1.0,contra,1.0,1.053027669000833,stay
1862,SNL_photo22,20200829,right,19.0,2.0,contra,1.0,3.0,ipsi,0.0,4.0,contra,0.0,1.0521007053883833,switch
1863,SNL_photo22,20200829,right,394.0,4.0,contra,1.0,3.0,contra,1.0,4.0,contra,1.0,1.0499517646203684,stay
1864,SNL_photo22,20200829,right,519.0,5.0,contra,0.0,6.0,contra,0.0,2.0,ipsi,0.0,1.0434167253585183,stay
1865,SNL_photo22,20200829,right,267.0,5.0,ipsi,1.0,5.0,ipsi,1.0,1.0,contra,1.0,1.0419273858437612,stay
1866,SNL_photo22,20200829,right,456.0,4.0,contra,1.0,2.0,contra,1.0,3.0,contra,1.0,1.0417864981168639,stay
1867,SNL_photo22,20200829,right,403.0,4.0,contra,0.0,3.0,contra,1.0,6.0,contra,0.0,1.03590054474811,stay
1868,SNL_photo22,20200829,right,302.0,4.0,ipsi,1.0,5.0,ipsi,1.0,5.0,ipsi,1.0,1.0333002150169313,stay
1869,SNL_photo22,20200829,right,246.0,6.0,ipsi,1.0,7.0,ipsi,1.0,6.0,ipsi,1.0,1.0321049251741852,stay
1870,SNL_photo22,20200829,right,171.0,5.0,ipsi,1.0,2.0,contra,1.0,6.0,ipsi,1.0,1.0295700221766602,switch
1871,SNL_photo22,20200829,right,271.0,1.0,contra,1.0,7.0,ipsi,1.0,5.0,ipsi,1.0,1.0289541458722455,switch
1872,SNL_photo22,20200829,right,95.0,6.0,contra,0.0,3.0,contra,1.0,7.0,ipsi,1.0,1.027909300754546,stay
1873,SNL_photo22,20200829,right,191.0,5.0,contra,0.0,5.0,ipsi,1.0,4.0,ipsi,0.0,1.0272193006605923,switch
1874,SNL_photo22,20200829,right,138.0,4.0,ipsi,1.0,6.0,ipsi,1.0,7.0,ipsi,1.0,1.0258654790782706,stay
1875,SNL_photo22,20200829,right,72.0,2.0,contra,1.0,3.0,contra,1.0,6.0,ipsi,1.0,1.0248269873491465,stay
1876,SNL_photo22,20200829,right,101.0,2.0,contra,1.0,7.0,ipsi,1.0,2.0,contra,1.0,1.0216884591283701,switch
1877,SNL_photo22,20200829,right,248.0,5.0,ipsi,1.0,6.0,ipsi,1.0,4.0,ipsi,1.0,1.0168108842124353,stay
1878,SNL_photo22,20200829,right,475.0,3.0,contra,1.0,4.0,ipsi,1.0,6.0,ipsi,1.0,1.014460103199882,switch
1879,SNL_photo22,20200829,right,123.0,2.0,contra,1.0,1.0,contra,1.0,5.0,contra,0.0,1.0107890264835755,stay
1880,SNL_photo22,20200829,right,112.0,3.0,contra,1.0,3.0,contra,1.0,7.0,ipsi,1.0,1.0003849869824586,stay
1881,SNL_photo22,20200829,right,325.0,3.0,ipsi,0.0,4.0,ipsi,1.0,4.0,contra,0.0,1.0001199850682765,stay
1882,SNL_photo22,20200829,right,326.0,4.0,contra,0.0,3.0,ipsi,0.0,7.0,ipsi,1.0,0.9998800149317236,switch
1883,SNL_photo22,20200829,right,324.0,4.0,ipsi,1.0,5.0,ipsi,1.0,3.0,ipsi,0.0,0.9739423190317327,stay
1884,SNL_photo22,20200829,right,83.0,2.0,contra,1.0,1.0,contra,1.0,5.0,contra,0.0,0.9684615688264886,stay
1885,SNL_photo22,20200829,right,494.0,5.0,ipsi,1.0,4.0,ipsi,1.0,4.0,ipsi,1.0,0.9653998675678469,stay
1886,SNL_photo22,20200829,right,286.0,7.0,ipsi,1.0,7.0,ipsi,1.0,1.0,contra,1.0,0.9535737128317057,stay
1887,SNL_photo22,20200829,right,14.0,7.0,ipsi,1.0,5.0,contra,0.0,7.0,ipsi,1.0,0.9526702010531112,switch
1888,SNL_photo22,20200829,right,199.0,3.0,contra,1.0,5.0,contra,0.0,3.0,contra,1.0,0.9481994666538854,stay
1889,SNL_photo22,20200829,right,314.0,5.0,ipsi,1.0,3.0,contra,1.0,7.0,ipsi,1.0,0.9392793089408179,switch
1890,SNL_photo22,20200829,right,429.0,5.0,contra,0.0,4.0,ipsi,0.0,2.0,contra,1.0,0.9355521794279817,switch
1891,SNL_photo22,20200829,right,265.0,2.0,contra,1.0,1.0,contra,1.0,5.0,ipsi,1.0,0.9323688113411853,stay
1892,SNL_photo22,20200829,right,141.0,5.0,ipsi,1.0,5.0,ipsi,1.0,5.0,ipsi,1.0,0.9317337721947164,stay
1893,SNL_photo22,20200829,right,322.0,5.0,contra,0.0,3.0,contra,1.0,5.0,ipsi,1.0,0.9273791008997028,stay
1894,SNL_photo22,20200829,right,289.0,6.0,ipsi,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,0.9173752892051567,stay
1895,SNL_photo22,20200829,right,231.0,3.0,contra,1.0,4.0,contra,0.0,1.0,contra,1.0,0.910259200434687,stay
1896,SNL_photo22,20200829,right,205.0,1.0,contra,1.0,3.0,contra,1.0,2.0,contra,1.0,0.9075968752924124,stay
1897,SNL_photo22,20200829,right,281.0,3.0,contra,1.0,4.0,contra,1.0,3.0,ipsi,0.0,0.8975914113151138,stay
1898,SNL_photo22,20200829,right,277.0,5.0,contra,0.0,2.0,contra,1.0,6.0,ipsi,1.0,0.8941683360925536,stay
1899,SNL_photo22,20200829,right,70.0,2.0,contra,1.0,7.0,ipsi,1.0,3.0,contra,1.0,0.8935987538634425,switch
1900,SNL_photo22,20200829,right,401.0,4.0,contra,0.0,4.0,contra,0.0,3.0,contra,1.0,0.8928858553782054,stay
1901,SNL_photo22,20200829,right,311.0,1.0,contra,1.0,1.0,contra,1.0,3.0,contra,1.0,0.8798963078119365,stay
1902,SNL_photo22,20200829,right,166.0,5.0,ipsi,1.0,5.0,ipsi,1.0,3.0,contra,1.0,0.874172766313399,stay
1903,SNL_photo22,20200829,right,418.0,4.0,ipsi,1.0,7.0,ipsi,1.0,4.0,contra,0.0,0.8728585414333052,stay
1904,SNL_photo22,20200829,right,84.0,5.0,contra,0.0,2.0,contra,1.0,6.0,ipsi,1.0,0.8663071720713322,stay
1905,SNL_photo22,20200829,right,2.0,2.0,contra,1.0,1.0,contra,1.0,1.0,contra,1.0,0.8641933069720329,stay
1906,SNL_photo22,20200829,right,39.0,4.0,ipsi,1.0,5.0,ipsi,1.0,2.0,contra,1.0,0.8641065664449334,stay
1907,SNL_photo22,20200829,right,159.0,7.0,ipsi,1.0,3.0,ipsi,0.0,1.0,contra,1.0,0.8599773005535691,stay
1908,SNL_photo22,20200829,right,424.0,7.0,ipsi,1.0,6.0,ipsi,1.0,6.0,ipsi,1.0,0.8567109393401765,stay
1909,SNL_photo22,20200829,right,376.0,2.0,contra,1.0,2.0,contra,1.0,3.0,contra,1.0,0.8536832231129379,stay
1910,SNL_photo22,20200829,right,257.0,1.0,ipsi,0.0,7.0,ipsi,1.0,1.0,contra,1.0,0.8505307312369303,stay
1911,SNL_photo22,20200829,right,296.0,1.0,contra,1.0,1.0,contra,1.0,7.0,ipsi,1.0,0.8492005915086556,stay
1912,SNL_photo22,20200829,right,352.0,7.0,ipsi,1.0,1.0,contra,1.0,2.0,contra,1.0,0.8484012366353665,switch
1913,SNL_photo22,20200829,right,61.0,5.0,ipsi,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,0.8456040097788695,stay
1914,SNL_photo22,20200829,right,301.0,5.0,ipsi,1.0,7.0,ipsi,1.0,4.0,ipsi,1.0,0.8450699279946928,stay
1915,SNL_photo22,20200829,right,238.0,5.0,contra,0.0,2.0,contra,1.0,6.0,ipsi,1.0,0.8242374267192235,stay
1916,SNL_photo22,20200829,right,33.0,2.0,ipsi,0.0,4.0,ipsi,1.0,6.0,ipsi,1.0,0.8229040425183479,stay
1917,SNL_photo22,20200829,right,241.0,1.0,contra,1.0,1.0,contra,1.0,7.0,ipsi,1.0,0.8211943406492127,stay
1918,SNL_photo22,20200829,right,152.0,2.0,contra,1.0,7.0,ipsi,1.0,2.0,contra,1.0,0.8210064601646,switch
1919,SNL_photo22,20200829,right,422.0,6.0,contra,0.0,4.0,contra,1.0,6.0,ipsi,1.0,0.8196873210477087,stay
1920,SNL_photo22,20200829,right,148.0,4.0,ipsi,1.0,1.0,contra,1.0,3.0,contra,1.0,0.8181326801032398,switch
1921,SNL_photo22,20200829,right,420.0,2.0,contra,1.0,4.0,contra,0.0,4.0,contra,1.0,0.8157764971854966,stay
1922,SNL_photo22,20200829,right,295.0,1.0,contra,1.0,7.0,ipsi,1.0,1.0,contra,1.0,0.8104866414747676,switch
1923,SNL_photo22,20200829,right,285.0,7.0,ipsi,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,0.800279298629184,stay
1924,SNL_photo22,20200829,right,51.0,4.0,contra,1.0,2.0,contra,1.0,2.0,contra,1.0,0.7886550979477192,stay
1925,SNL_photo22,20200829,right,408.0,7.0,ipsi,1.0,7.0,ipsi,1.0,4.0,contra,0.0,0.7855655254712374,stay
1926,SNL_photo22,20200829,right,407.0,7.0,ipsi,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,0.7830988903758178,stay
1927,SNL_photo22,20200829,right,60.0,7.0,ipsi,1.0,5.0,ipsi,1.0,5.0,ipsi,1.0,0.7803683905796666,stay
1928,SNL_photo22,20200829,right,259.0,1.0,contra,1.0,1.0,contra,1.0,4.0,contra,0.0,0.7753521189219664,stay
1929,SNL_photo22,20200829,right,300.0,7.0,ipsi,1.0,4.0,ipsi,1.0,5.0,ipsi,1.0,0.7714165190193246,stay
1930,SNL_photo22,20200829,right,470.0,1.0,contra,1.0,2.0,ipsi,0.0,5.0,ipsi,1.0,0.7705098800901997,switch
1931,SNL_photo22,20200829,right,3.0,1.0,contra,1.0,2.0,contra,1.0,1.0,contra,1.0,0.7687993935017019,stay
1932,SNL_photo22,20200829,right,377.0,3.0,contra,1.0,2.0,contra,1.0,2.0,contra,1.0,0.7518017482389707,stay
1933,SNL_photo22,20200829,right,36.0,3.0,contra,1.0,6.0,ipsi,1.0,1.0,contra,1.0,0.7357538729812884,switch
1934,SNL_photo22,20200829,right,279.0,4.0,ipsi,1.0,6.0,ipsi,1.0,4.0,contra,1.0,0.7346269628009149,stay
1935,SNL_photo22,20200829,right,52.0,2.0,contra,1.0,4.0,contra,1.0,5.0,contra,0.0,0.7342687067913733,stay
1936,SNL_photo22,20200829,right,134.0,7.0,ipsi,1.0,5.0,ipsi,1.0,4.0,ipsi,1.0,0.732824302947428,stay
1937,SNL_photo22,20200829,right,260.0,4.0,contra,0.0,1.0,contra,1.0,4.0,ipsi,1.0,0.7260003406860679,stay
1938,SNL_photo22,20200829,right,466.0,7.0,ipsi,1.0,2.0,contra,1.0,7.0,ipsi,1.0,0.7252515800321674,switch
1939,SNL_photo22,20200829,right,120.0,4.0,ipsi,1.0,1.0,contra,1.0,2.0,contra,1.0,0.7204118923084152,switch
1940,SNL_photo22,20200829,right,384.0,2.0,contra,1.0,3.0,contra,1.0,1.0,contra,1.0,0.7170980774037411,stay
1941,SNL_photo22,20200829,right,473.0,4.0,ipsi,1.0,2.0,contra,1.0,4.0,ipsi,1.0,0.7146033800155203,switch
1942,SNL_photo22,20200829,right,109.0,2.0,contra,1.0,3.0,contra,1.0,6.0,ipsi,1.0,0.7143721477372448,stay
1943,SNL_photo22,20200829,right,366.0,7.0,ipsi,1.0,2.0,ipsi,0.0,5.0,ipsi,1.0,0.7062131429961291,stay
1944,SNL_photo22,20200829,right,13.0,5.0,contra,0.0,1.0,contra,1.0,7.0,ipsi,1.0,0.7046352530438278,stay
1945,SNL_photo22,20200829,right,254.0,4.0,contra,0.0,3.0,contra,1.0,5.0,contra,0.0,0.702867992098567,stay
1946,SNL_photo22,20200829,right,65.0,1.0,contra,1.0,7.0,ipsi,1.0,1.0,contra,1.0,0.6973776131329403,switch
1947,SNL_photo22,20200829,right,392.0,3.0,contra,1.0,2.0,contra,1.0,3.0,contra,1.0,0.6961739217815822,stay
1948,SNL_photo22,20200829,right,7.0,5.0,ipsi,1.0,2.0,contra,1.0,6.0,ipsi,1.0,0.6896791086435229,switch
1949,SNL_photo22,20200829,right,459.0,2.0,contra,1.0,6.0,ipsi,1.0,5.0,contra,0.0,0.6884962930560626,switch
1950,SNL_photo22,20200829,right,240.0,1.0,contra,1.0,6.0,ipsi,1.0,1.0,contra,1.0,0.6828678980521481,switch
1951,SNL_photo22,20200829,right,235.0,1.0,contra,1.0,1.0,contra,1.0,5.0,contra,0.0,0.6741318565536436,stay
1952,SNL_photo22,20200829,right,294.0,7.0,ipsi,1.0,7.0,ipsi,1.0,1.0,contra,1.0,0.6709636438874695,stay
1953,SNL_photo22,20200829,right,31.0,5.0,ipsi,1.0,5.0,contra,0.0,4.0,ipsi,1.0,0.6701605568418942,switch
1954,SNL_photo22,20200829,right,129.0,4.0,ipsi,1.0,2.0,contra,1.0,3.0,ipsi,0.0,0.6593144678437012,switch
1955,SNL_photo22,20200829,right,213.0,4.0,contra,0.0,1.0,contra,1.0,5.0,ipsi,1.0,0.6578483510199875,stay
1956,SNL_photo22,20200829,right,504.0,4.0,contra,1.0,4.0,contra,1.0,7.0,ipsi,1.0,0.6537000914862616,stay
1957,SNL_photo22,20200829,right,370.0,5.0,contra,0.0,2.0,contra,1.0,3.0,contra,1.0,0.6461974215406933,stay
1958,SNL_photo22,20200829,right,220.0,2.0,contra,1.0,3.0,contra,1.0,4.0,ipsi,1.0,0.642837143074427,stay
1959,SNL_photo22,20200829,right,395.0,4.0,contra,1.0,4.0,contra,1.0,2.0,contra,1.0,0.6363932455410406,stay
1960,SNL_photo22,20200829,right,425.0,6.0,ipsi,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,0.6363902685538535,stay
1961,SNL_photo22,20200829,right,77.0,5.0,ipsi,1.0,5.0,ipsi,1.0,1.0,contra,1.0,0.6317741944571874,stay
1962,SNL_photo22,20200829,right,35.0,6.0,ipsi,1.0,6.0,ipsi,1.0,3.0,contra,1.0,0.6239269982087101,stay
1963,SNL_photo22,20200829,right,168.0,1.0,contra,1.0,3.0,contra,1.0,7.0,ipsi,1.0,0.6237465964067719,stay
1964,SNL_photo22,20200829,right,355.0,5.0,contra,0.0,1.0,contra,1.0,6.0,ipsi,1.0,0.6190542107517396,stay
1965,SNL_photo22,20200829,right,66.0,1.0,contra,1.0,1.0,contra,1.0,6.0,contra,0.0,0.6132871447969103,stay
1966,SNL_photo22,20200829,right,186.0,7.0,ipsi,1.0,6.0,ipsi,1.0,3.0,contra,1.0,0.6024927404805471,stay
1967,SNL_photo22,20200829,right,15.0,7.0,ipsi,1.0,7.0,ipsi,1.0,7.0,ipsi,1.0,0.6005044190124907,stay
1968,SNL_photo22,20200829,right,484.0,1.0,contra,1.0,2.0,ipsi,0.0,6.0,contra,0.0,0.586469443444672,switch
1969,SNL_photo22,20200829,right,56.0,6.0,ipsi,1.0,5.0,ipsi,1.0,4.0,ipsi,0.0,0.5828297995399627,stay
1970,SNL_photo22,20200829,right,308.0,3.0,contra,1.0,2.0,contra,1.0,3.0,contra,1.0,0.5825321796776429,stay
1971,SNL_photo22,20200829,right,68.0,1.0,contra,1.0,6.0,contra,0.0,7.0,ipsi,1.0,0.5779896875467712,stay
1972,SNL_photo22,20200829,right,488.0,4.0,contra,1.0,5.0,contra,0.0,1.0,contra,1.0,0.5779844105421038,stay
1973,SNL_photo22,20200829,right,438.0,2.0,contra,1.0,3.0,contra,1.0,6.0,ipsi,1.0,0.5758505530294412,stay
1974,SNL_photo22,20200829,right,458.0,6.0,ipsi,1.0,3.0,contra,1.0,2.0,contra,1.0,0.5727036583345665,switch
1975,SNL_photo22,20200829,right,16.0,7.0,ipsi,1.0,7.0,ipsi,1.0,2.0,contra,1.0,0.5708754659314704,stay
1976,SNL_photo22,20200829,right,509.0,1.0,contra,1.0,1.0,contra,1.0,3.0,contra,1.0,0.5694802934999509,stay
1977,SNL_photo22,20200829,right,297.0,7.0,ipsi,1.0,1.0,contra,1.0,2.0,ipsi,0.0,0.5693345379528999,switch
1978,SNL_photo22,20200829,right,368.0,6.0,ipsi,1.0,5.0,ipsi,1.0,2.0,contra,1.0,0.5645702514373493,stay
1979,SNL_photo22,20200829,right,217.0,2.0,contra,1.0,3.0,contra,1.0,3.0,contra,1.0,0.562310694850006,stay
1980,SNL_photo22,20200829,right,468.0,6.0,ipsi,1.0,7.0,ipsi,1.0,2.0,ipsi,0.0,0.5584998391819521,stay
1981,SNL_photo22,20200829,right,451.0,2.0,ipsi,0.0,6.0,contra,0.0,5.0,ipsi,1.0,0.5508032602431066,switch
1982,SNL_photo22,20200829,right,266.0,5.0,ipsi,1.0,2.0,contra,1.0,5.0,ipsi,1.0,0.5492766830905089,switch
1983,SNL_photo22,20200829,right,507.0,7.0,ipsi,1.0,4.0,ipsi,0.0,1.0,contra,1.0,0.5430333048144962,stay
1984,SNL_photo22,20200829,right,179.0,2.0,contra,1.0,5.0,ipsi,1.0,6.0,ipsi,1.0,0.530454509314093,switch
1985,SNL_photo22,20200829,right,174.0,6.0,ipsi,1.0,5.0,ipsi,1.0,2.0,contra,1.0,0.5293085743191408,stay
1986,SNL_photo22,20200829,right,154.0,5.0,contra,0.0,2.0,contra,1.0,1.0,contra,1.0,0.5263047952731889,stay
1987,SNL_photo22,20200829,right,304.0,5.0,ipsi,1.0,5.0,ipsi,1.0,2.0,contra,1.0,0.5228334020608137,stay
1988,SNL_photo22,20200829,right,463.0,3.0,contra,1.0,1.0,contra,1.0,2.0,contra,1.0,0.5206642680214062,stay
1989,SNL_photo22,20200829,right,278.0,6.0,ipsi,1.0,5.0,contra,0.0,4.0,ipsi,1.0,0.5181698216564006,switch
1990,SNL_photo22,20200829,right,71.0,3.0,contra,1.0,2.0,contra,1.0,2.0,contra,1.0,0.5139356613979661,stay
1991,SNL_photo22,20200829,right,249.0,4.0,ipsi,1.0,5.0,ipsi,1.0,7.0,ipsi,1.0,0.5097269856407768,stay
1992,SNL_photo22,20200829,right,480.0,7.0,contra,0.0,2.0,contra,1.0,7.0,ipsi,1.0,0.49910680751459074,stay
1993,SNL_photo22,20200829,right,69.0,7.0,ipsi,1.0,1.0,contra,1.0,2.0,contra,1.0,0.4915026320826074,switch
1994,SNL_photo22,20200829,right,405.0,7.0,ipsi,1.0,6.0,contra,0.0,7.0,ipsi,1.0,0.48686249945683974,switch
1995,SNL_photo22,20200829,right,331.0,4.0,ipsi,0.0,6.0,ipsi,1.0,2.0,ipsi,0.0,0.48543865815505494,stay
1996,SNL_photo22,20200829,right,298.0,2.0,ipsi,0.0,7.0,ipsi,1.0,4.0,ipsi,1.0,0.46984351560318194,stay
1997,SNL_photo22,20200829,right,76.0,5.0,ipsi,1.0,4.0,ipsi,0.0,5.0,ipsi,1.0,0.45614276470547654,stay
1998,SNL_photo22,20200829,right,339.0,7.0,ipsi,1.0,5.0,ipsi,1.0,3.0,ipsi,0.0,0.4477071026620578,stay
1999,SNL_photo22,20200829,right,500.0,3.0,contra,1.0,6.0,contra,0.0,6.0,ipsi,1.0,0.4461244088257272,stay
2000,SNL_photo22,20200829,right,347.0,6.0,ipsi,1.0,3.0,contra,1.0,5.0,contra,0.0,0.432657293007476,switch
2001,SNL_photo22,20200829,right,482.0,7.0,ipsi,1.0,7.0,ipsi,1.0,2.0,ipsi,0.0,0.4244578897286819,stay
2002,SNL_photo22,20200829,right,383.0,3.0,contra,1.0,5.0,contra,0.0,2.0,contra,1.0,0.4239382837196811,stay
2003,SNL_photo22,20200829,right,457.0,3.0,contra,1.0,4.0,contra,1.0,6.0,ipsi,1.0,0.418783364435471,stay
2004,SNL_photo22,20200829,right,25.0,1.0,contra,1.0,7.0,ipsi,1.0,2.0,contra,1.0,0.4181881543180579,switch
2005,SNL_photo22,20200829,right,276.0,2.0,contra,1.0,4.0,ipsi,1.0,5.0,contra,0.0,0.41378220233980323,switch
2006,SNL_photo22,20200829,right,373.0,6.0,ipsi,1.0,4.0,ipsi,0.0,3.0,ipsi,0.0,0.4041623319907711,stay
2007,SNL_photo22,20200829,right,143.0,6.0,ipsi,1.0,5.0,ipsi,1.0,1.0,contra,1.0,0.390061454877536,stay
2008,SNL_photo22,20200829,right,293.0,7.0,ipsi,1.0,5.0,ipsi,1.0,7.0,ipsi,1.0,0.38489622874499757,stay
2009,SNL_photo22,20200829,right,471.0,5.0,ipsi,1.0,1.0,contra,1.0,2.0,contra,1.0,0.382337788213478,switch
2010,SNL_photo22,20200829,right,47.0,4.0,contra,1.0,4.0,ipsi,0.0,4.0,ipsi,0.0,0.3809497390191474,switch
2011,SNL_photo22,20200829,right,242.0,7.0,ipsi,1.0,1.0,contra,1.0,3.0,contra,1.0,0.37956861672451414,switch
2012,SNL_photo22,20200829,right,454.0,1.0,contra,1.0,6.0,ipsi,1.0,2.0,contra,1.0,0.37457019732188535,switch
2013,SNL_photo22,20200829,right,24.0,7.0,ipsi,1.0,4.0,ipsi,1.0,1.0,contra,1.0,0.36892930413913855,stay
2014,SNL_photo22,20200829,right,513.0,1.0,contra,1.0,2.0,contra,1.0,4.0,contra,0.0,0.36889744117009865,stay
2015,SNL_photo22,20200829,right,117.0,4.0,ipsi,0.0,6.0,ipsi,1.0,7.0,ipsi,1.0,0.36790656607780137,stay
2016,SNL_photo22,20200829,right,349.0,6.0,ipsi,1.0,5.0,contra,0.0,6.0,ipsi,1.0,0.3592102144504786,switch
2017,SNL_photo22,20200829,right,340.0,3.0,ipsi,0.0,7.0,ipsi,1.0,3.0,contra,1.0,0.3553737113452265,stay
2018,SNL_photo22,20200829,right,89.0,5.0,ipsi,1.0,1.0,contra,1.0,4.0,ipsi,0.0,0.35481984337163786,switch
2019,SNL_photo22,20200829,right,263.0,7.0,ipsi,1.0,7.0,ipsi,1.0,1.0,contra,1.0,0.3460451517991512,stay
2020,SNL_photo22,20200829,right,86.0,7.0,ipsi,1.0,6.0,ipsi,1.0,4.0,contra,1.0,0.3419031415967256,stay
2021,SNL_photo22,20200829,right,330.0,6.0,ipsi,1.0,2.0,contra,1.0,4.0,ipsi,0.0,0.3290286524555902,switch
