,mouse,session,fiber side,trial numbers,trial type,side,outcome,last trial type,last choice,last outcome,next trial type,next choice,next outcome,norm APE,stay or switch
0,SNL_photo28,20201211,left,116.0,2.0,ipsi,1.0,2.0,ipsi,1.0,7.0,contra,1.0,3.217548129874259,stay
1,SNL_photo28,20201211,left,104.0,7.0,contra,1.0,2.0,contra,0.0,2.0,contra,0.0,2.792721386326151,stay
2,SNL_photo28,20201211,left,438.0,6.0,contra,1.0,4.0,contra,1.0,4.0,contra,1.0,2.5822563713712077,stay
3,SNL_photo28,20201211,left,170.0,2.0,ipsi,1.0,4.0,contra,1.0,6.0,contra,1.0,2.520448831157748,switch
4,SNL_photo28,20201211,left,242.0,2.0,ipsi,1.0,2.0,ipsi,1.0,7.0,contra,1.0,2.466215240819892,stay
5,SNL_photo28,20201211,left,63.0,3.0,ipsi,1.0,5.0,ipsi,0.0,4.0,ipsi,1.0,2.4605305302364755,stay
6,SNL_photo28,20201211,left,293.0,3.0,ipsi,1.0,7.0,contra,1.0,3.0,ipsi,1.0,2.45958780047938,switch
7,SNL_photo28,20201211,left,586.0,3.0,ipsi,1.0,4.0,contra,0.0,7.0,contra,1.0,2.423150943720958,switch
8,SNL_photo28,20201211,left,265.0,1.0,ipsi,1.0,7.0,contra,1.0,2.0,ipsi,1.0,2.4194090831251605,switch
9,SNL_photo28,20201211,left,616.0,2.0,ipsi,1.0,7.0,ipsi,0.0,7.0,contra,1.0,2.412734864950981,stay
10,SNL_photo28,20201211,left,351.0,1.0,ipsi,1.0,6.0,ipsi,0.0,3.0,ipsi,1.0,2.3913196538139045,stay
11,SNL_photo28,20201211,left,568.0,1.0,ipsi,1.0,1.0,ipsi,1.0,1.0,ipsi,1.0,2.38245355632528,stay
12,SNL_photo28,20201211,left,60.0,2.0,ipsi,1.0,3.0,contra,0.0,4.0,ipsi,1.0,2.382232671970248,switch
13,SNL_photo28,20201211,left,64.0,4.0,ipsi,1.0,3.0,ipsi,1.0,7.0,contra,1.0,2.3786669271583514,stay
14,SNL_photo28,20201211,left,86.0,1.0,ipsi,1.0,5.0,ipsi,0.0,5.0,ipsi,0.0,2.324122554174101,stay
15,SNL_photo28,20201211,left,429.0,6.0,contra,1.0,4.0,contra,1.0,4.0,contra,1.0,2.3033721982284914,stay
16,SNL_photo28,20201211,left,22.0,1.0,ipsi,1.0,1.0,ipsi,1.0,5.0,contra,1.0,2.2984760006884666,stay
17,SNL_photo28,20201211,left,404.0,2.0,ipsi,1.0,2.0,ipsi,1.0,7.0,contra,1.0,2.2931191657757184,stay
18,SNL_photo28,20201211,left,399.0,3.0,ipsi,1.0,4.0,ipsi,1.0,4.0,ipsi,1.0,2.2900546451125523,stay
19,SNL_photo28,20201211,left,649.0,1.0,ipsi,1.0,6.0,contra,1.0,5.0,ipsi,0.0,2.284477899420122,switch
20,SNL_photo28,20201211,left,205.0,2.0,ipsi,1.0,4.0,contra,0.0,6.0,contra,1.0,2.282208493845396,switch
21,SNL_photo28,20201211,left,70.0,2.0,ipsi,1.0,4.0,contra,0.0,7.0,contra,1.0,2.278601815872744,switch
22,SNL_photo28,20201211,left,137.0,7.0,contra,1.0,6.0,contra,1.0,5.0,contra,1.0,2.270972924446908,stay
23,SNL_photo28,20201211,left,316.0,4.0,ipsi,1.0,4.0,contra,0.0,6.0,ipsi,0.0,2.2622720898286217,switch
24,SNL_photo28,20201211,left,189.0,1.0,ipsi,1.0,6.0,contra,1.0,6.0,contra,1.0,2.249648496846976,switch
25,SNL_photo28,20201211,left,156.0,1.0,ipsi,1.0,4.0,ipsi,0.0,7.0,contra,1.0,2.24097720389806,stay
26,SNL_photo28,20201211,left,255.0,1.0,ipsi,1.0,1.0,ipsi,1.0,7.0,contra,1.0,2.2367810992651505,stay
27,SNL_photo28,20201211,left,437.0,4.0,contra,1.0,5.0,contra,1.0,6.0,contra,1.0,2.1757339974934484,stay
28,SNL_photo28,20201211,left,355.0,7.0,contra,1.0,6.0,contra,1.0,1.0,ipsi,1.0,2.1644837250601148,stay
29,SNL_photo28,20201211,left,263.0,3.0,ipsi,1.0,3.0,ipsi,1.0,7.0,contra,1.0,2.1638431034558177,stay
30,SNL_photo28,20201211,left,274.0,3.0,ipsi,1.0,6.0,contra,1.0,7.0,ipsi,0.0,2.155028640014142,switch
31,SNL_photo28,20201211,left,330.0,3.0,ipsi,1.0,3.0,ipsi,1.0,7.0,ipsi,0.0,2.149416160168009,stay
32,SNL_photo28,20201211,left,636.0,6.0,contra,1.0,4.0,ipsi,0.0,7.0,contra,1.0,2.148224454709519,switch
33,SNL_photo28,20201211,left,9.0,1.0,ipsi,1.0,2.0,contra,0.0,2.0,ipsi,1.0,2.1471387643705926,switch
34,SNL_photo28,20201211,left,304.0,3.0,ipsi,1.0,4.0,ipsi,1.0,6.0,ipsi,0.0,2.137356239250567,stay
35,SNL_photo28,20201211,left,467.0,7.0,contra,1.0,3.0,contra,0.0,6.0,contra,1.0,2.1213973921697313,stay
36,SNL_photo28,20201211,left,630.0,1.0,ipsi,1.0,3.0,contra,0.0,4.0,ipsi,0.0,2.117772138033237,switch
37,SNL_photo28,20201211,left,486.0,2.0,ipsi,1.0,5.0,ipsi,0.0,7.0,ipsi,0.0,2.107346352086957,stay
38,SNL_photo28,20201211,left,497.0,3.0,ipsi,1.0,3.0,contra,0.0,6.0,ipsi,0.0,2.1019251691278975,switch
39,SNL_photo28,20201211,left,173.0,1.0,ipsi,1.0,2.0,contra,0.0,2.0,ipsi,1.0,2.0956965586183047,switch
40,SNL_photo28,20201211,left,114.0,6.0,contra,1.0,7.0,contra,1.0,2.0,ipsi,1.0,2.0833463503733456,stay
41,SNL_photo28,20201211,left,564.0,7.0,contra,1.0,4.0,contra,1.0,2.0,contra,0.0,2.0778213455130654,stay
42,SNL_photo28,20201211,left,177.0,4.0,ipsi,1.0,5.0,contra,1.0,7.0,contra,1.0,2.06766429035014,switch
43,SNL_photo28,20201211,left,51.0,2.0,ipsi,1.0,1.0,ipsi,1.0,6.0,contra,1.0,2.057242578822199,stay
44,SNL_photo28,20201211,left,134.0,1.0,ipsi,1.0,7.0,contra,1.0,6.0,contra,1.0,2.052360051493222,switch
45,SNL_photo28,20201211,left,478.0,4.0,ipsi,1.0,3.0,ipsi,1.0,6.0,contra,1.0,2.0475327528576486,stay
46,SNL_photo28,20201211,left,592.0,2.0,ipsi,1.0,7.0,contra,1.0,4.0,ipsi,1.0,2.041609779807746,switch
47,SNL_photo28,20201211,left,160.0,3.0,ipsi,1.0,3.0,ipsi,1.0,1.0,ipsi,1.0,2.0155964357797616,stay
48,SNL_photo28,20201211,left,146.0,2.0,ipsi,1.0,6.0,contra,1.0,5.0,contra,1.0,2.0104407549057908,switch
49,SNL_photo28,20201211,left,536.0,5.0,contra,1.0,4.0,contra,0.0,6.0,contra,1.0,2.0095666891380173,stay
50,SNL_photo28,20201211,left,646.0,2.0,ipsi,1.0,3.0,ipsi,1.0,6.0,contra,1.0,2.002742171325332,stay
51,SNL_photo28,20201211,left,579.0,7.0,contra,1.0,5.0,contra,1.0,4.0,contra,0.0,1.9989430860398651,stay
52,SNL_photo28,20201211,left,124.0,7.0,contra,1.0,7.0,contra,1.0,2.0,ipsi,1.0,1.9936901376429828,stay
53,SNL_photo28,20201211,left,505.0,6.0,contra,1.0,4.0,contra,1.0,6.0,contra,1.0,1.9809138546329796,stay
54,SNL_photo28,20201211,left,325.0,2.0,ipsi,1.0,6.0,contra,1.0,4.0,ipsi,1.0,1.980883503094997,switch
55,SNL_photo28,20201211,left,385.0,2.0,ipsi,1.0,3.0,ipsi,1.0,5.0,ipsi,0.0,1.980307759249257,stay
56,SNL_photo28,20201211,left,140.0,2.0,ipsi,1.0,2.0,ipsi,1.0,7.0,contra,1.0,1.979843595903618,stay
57,SNL_photo28,20201211,left,199.0,1.0,ipsi,1.0,7.0,ipsi,0.0,1.0,ipsi,1.0,1.976024902230046,stay
58,SNL_photo28,20201211,left,328.0,1.0,ipsi,1.0,3.0,ipsi,1.0,3.0,ipsi,1.0,1.9744286435767842,stay
59,SNL_photo28,20201211,left,503.0,1.0,ipsi,1.0,1.0,ipsi,1.0,4.0,contra,1.0,1.9718336916260097,stay
60,SNL_photo28,20201211,left,1.0,1.0,ipsi,1.0,1.0,ipsi,1.0,6.0,contra,1.0,1.968292198422539,stay
61,SNL_photo28,20201211,left,226.0,4.0,ipsi,0.0,4.0,ipsi,0.0,5.0,contra,1.0,1.964702760956115,stay
62,SNL_photo28,20201211,left,111.0,5.0,contra,1.0,4.0,contra,1.0,6.0,contra,1.0,1.9626089149180401,stay
63,SNL_photo28,20201211,left,358.0,4.0,contra,1.0,5.0,ipsi,0.0,6.0,contra,1.0,1.9526205667577117,switch
64,SNL_photo28,20201211,left,365.0,1.0,ipsi,1.0,7.0,contra,1.0,1.0,contra,0.0,1.9387464179567042,switch
65,SNL_photo28,20201211,left,312.0,1.0,ipsi,1.0,7.0,contra,1.0,4.0,ipsi,1.0,1.927157747528261,switch
66,SNL_photo28,20201211,left,530.0,4.0,ipsi,1.0,4.0,contra,1.0,2.0,ipsi,1.0,1.9107657649091698,switch
67,SNL_photo28,20201211,left,620.0,2.0,ipsi,1.0,3.0,ipsi,1.0,7.0,contra,1.0,1.9047169464714382,stay
68,SNL_photo28,20201211,left,529.0,4.0,contra,1.0,7.0,contra,1.0,4.0,ipsi,1.0,1.9000317568207696,stay
69,SNL_photo28,20201211,left,494.0,6.0,contra,1.0,2.0,contra,0.0,5.0,contra,1.0,1.8889220786217698,stay
70,SNL_photo28,20201211,left,95.0,1.0,ipsi,1.0,1.0,ipsi,1.0,6.0,contra,1.0,1.8839552837036766,stay
71,SNL_photo28,20201211,left,234.0,4.0,ipsi,1.0,3.0,ipsi,1.0,5.0,contra,1.0,1.8835123867876933,stay
72,SNL_photo28,20201211,left,121.0,4.0,ipsi,1.0,3.0,ipsi,1.0,7.0,contra,1.0,1.8803707574786421,stay
73,SNL_photo28,20201211,left,310.0,1.0,ipsi,1.0,4.0,ipsi,1.0,7.0,contra,1.0,1.8743696487779027,stay
74,SNL_photo28,20201211,left,319.0,3.0,ipsi,1.0,6.0,contra,1.0,1.0,ipsi,1.0,1.873610424366115,switch
75,SNL_photo28,20201211,left,262.0,3.0,ipsi,1.0,4.0,contra,0.0,3.0,ipsi,1.0,1.871763842468444,switch
76,SNL_photo28,20201211,left,126.0,4.0,ipsi,1.0,2.0,ipsi,1.0,5.0,ipsi,0.0,1.8709217124451585,stay
77,SNL_photo28,20201211,left,515.0,2.0,ipsi,1.0,5.0,ipsi,0.0,4.0,ipsi,1.0,1.8695535162820396,stay
78,SNL_photo28,20201211,left,528.0,7.0,contra,1.0,5.0,ipsi,0.0,4.0,contra,1.0,1.8691852220878271,switch
79,SNL_photo28,20201211,left,472.0,2.0,ipsi,1.0,6.0,contra,1.0,6.0,contra,1.0,1.8668011950527612,switch
80,SNL_photo28,20201211,left,461.0,6.0,contra,1.0,2.0,contra,0.0,1.0,contra,0.0,1.8664760535818088,stay
81,SNL_photo28,20201211,left,547.0,3.0,ipsi,1.0,1.0,ipsi,1.0,6.0,contra,1.0,1.8659159422679334,stay
82,SNL_photo28,20201211,left,159.0,3.0,ipsi,1.0,3.0,ipsi,1.0,3.0,ipsi,1.0,1.86168183590233,stay
83,SNL_photo28,20201211,left,417.0,2.0,ipsi,1.0,4.0,ipsi,0.0,5.0,ipsi,0.0,1.8607258295885198,stay
84,SNL_photo28,20201211,left,517.0,1.0,ipsi,1.0,4.0,ipsi,1.0,5.0,contra,1.0,1.8603913130195118,stay
85,SNL_photo28,20201211,left,74.0,5.0,contra,1.0,4.0,ipsi,0.0,3.0,contra,0.0,1.860266659301553,switch
86,SNL_photo28,20201211,left,318.0,6.0,contra,1.0,6.0,ipsi,0.0,3.0,ipsi,1.0,1.8532310361208086,switch
87,SNL_photo28,20201211,left,337.0,4.0,ipsi,1.0,3.0,ipsi,1.0,5.0,contra,1.0,1.8514940091376602,stay
88,SNL_photo28,20201211,left,326.0,4.0,ipsi,1.0,2.0,ipsi,1.0,3.0,ipsi,1.0,1.8460821284079822,stay
89,SNL_photo28,20201211,left,373.0,6.0,contra,1.0,6.0,contra,1.0,3.0,contra,0.0,1.8333011200731473,stay
90,SNL_photo28,20201211,left,640.0,6.0,contra,1.0,1.0,ipsi,1.0,4.0,contra,1.0,1.8298196921875112,switch
91,SNL_photo28,20201211,left,276.0,1.0,ipsi,1.0,7.0,ipsi,0.0,2.0,ipsi,1.0,1.8287686348833938,stay
92,SNL_photo28,20201211,left,440.0,1.0,ipsi,1.0,4.0,contra,1.0,6.0,contra,1.0,1.8202273175837613,switch
93,SNL_photo28,20201211,left,164.0,1.0,ipsi,1.0,5.0,contra,1.0,5.0,ipsi,0.0,1.802888234340736,switch
94,SNL_photo28,20201211,left,340.0,1.0,ipsi,1.0,3.0,contra,0.0,1.0,ipsi,1.0,1.7969089386978327,switch
95,SNL_photo28,20201211,left,641.0,4.0,contra,1.0,6.0,contra,1.0,4.0,contra,1.0,1.7943764521944525,stay
96,SNL_photo28,20201211,left,268.0,5.0,contra,1.0,7.0,contra,1.0,1.0,ipsi,1.0,1.7937309848661036,stay
97,SNL_photo28,20201211,left,58.0,5.0,contra,1.0,1.0,ipsi,1.0,3.0,contra,0.0,1.788511490145774,switch
98,SNL_photo28,20201211,left,583.0,4.0,ipsi,1.0,6.0,contra,1.0,6.0,contra,1.0,1.7780778120314324,switch
99,SNL_photo28,20201211,left,403.0,2.0,ipsi,1.0,2.0,ipsi,1.0,2.0,ipsi,1.0,1.7699834107232884,stay
100,SNL_photo28,20201211,left,115.0,2.0,ipsi,1.0,6.0,contra,1.0,2.0,ipsi,1.0,1.7696212398106916,switch
101,SNL_photo28,20201211,left,90.0,7.0,contra,1.0,7.0,contra,1.0,2.0,ipsi,1.0,1.764445446775582,stay
102,SNL_photo28,20201211,left,55.0,6.0,contra,1.0,7.0,contra,1.0,6.0,contra,1.0,1.7614021994024378,stay
103,SNL_photo28,20201211,left,286.0,1.0,ipsi,1.0,7.0,ipsi,0.0,1.0,ipsi,1.0,1.757364588406908,stay
104,SNL_photo28,20201211,left,590.0,1.0,ipsi,1.0,7.0,contra,1.0,7.0,contra,1.0,1.7551185038280317,switch
105,SNL_photo28,20201211,left,254.0,1.0,ipsi,1.0,5.0,contra,1.0,1.0,ipsi,1.0,1.7466363466056674,switch
106,SNL_photo28,20201211,left,150.0,2.0,ipsi,1.0,6.0,contra,1.0,6.0,contra,1.0,1.7450099300592425,switch
107,SNL_photo28,20201211,left,397.0,4.0,ipsi,1.0,7.0,contra,1.0,4.0,ipsi,1.0,1.7421487985770698,switch
108,SNL_photo28,20201211,left,445.0,2.0,ipsi,1.0,2.0,ipsi,1.0,2.0,ipsi,1.0,1.7366963158538933,stay
109,SNL_photo28,20201211,left,362.0,4.0,ipsi,1.0,6.0,contra,1.0,6.0,ipsi,0.0,1.736367749702627,switch
110,SNL_photo28,20201211,left,101.0,6.0,contra,1.0,6.0,contra,1.0,3.0,contra,0.0,1.7240575899649242,stay
111,SNL_photo28,20201211,left,603.0,3.0,ipsi,1.0,1.0,ipsi,1.0,6.0,contra,1.0,1.7206208234342075,stay
112,SNL_photo28,20201211,left,427.0,2.0,ipsi,1.0,1.0,ipsi,1.0,4.0,contra,1.0,1.7166543890848207,stay
113,SNL_photo28,20201211,left,410.0,1.0,ipsi,1.0,7.0,contra,1.0,7.0,contra,1.0,1.7134555074978954,switch
114,SNL_photo28,20201211,left,606.0,4.0,ipsi,1.0,2.0,ipsi,1.0,1.0,ipsi,1.0,1.7132944246936985,stay
115,SNL_photo28,20201211,left,211.0,1.0,ipsi,1.0,4.0,contra,1.0,4.0,ipsi,0.0,1.712887039654476,switch
116,SNL_photo28,20201211,left,222.0,7.0,contra,1.0,6.0,contra,1.0,5.0,ipsi,0.0,1.7095392555961566,stay
117,SNL_photo28,20201211,left,175.0,4.0,ipsi,1.0,2.0,ipsi,1.0,5.0,contra,1.0,1.708843551171793,stay
118,SNL_photo28,20201211,left,166.0,1.0,ipsi,1.0,5.0,ipsi,0.0,7.0,contra,1.0,1.708519179320141,stay
119,SNL_photo28,20201211,left,520.0,7.0,contra,1.0,7.0,contra,1.0,4.0,ipsi,0.0,1.7066565388033295,stay
120,SNL_photo28,20201211,left,477.0,3.0,ipsi,1.0,5.0,contra,1.0,4.0,ipsi,1.0,1.703263232080387,switch
121,SNL_photo28,20201211,left,158.0,3.0,ipsi,1.0,7.0,contra,1.0,3.0,ipsi,1.0,1.7025267532957002,switch
122,SNL_photo28,20201211,left,161.0,1.0,ipsi,1.0,3.0,ipsi,1.0,6.0,contra,1.0,1.7002480056546603,stay
123,SNL_photo28,20201211,left,619.0,3.0,ipsi,1.0,6.0,contra,1.0,2.0,ipsi,1.0,1.6998396772577316,switch
124,SNL_photo28,20201211,left,426.0,1.0,ipsi,1.0,5.0,contra,1.0,2.0,ipsi,1.0,1.6941251753655695,switch
125,SNL_photo28,20201211,left,442.0,3.0,ipsi,1.0,6.0,contra,1.0,4.0,contra,1.0,1.687397957601381,switch
126,SNL_photo28,20201211,left,341.0,1.0,ipsi,1.0,1.0,ipsi,1.0,4.0,ipsi,0.0,1.6820148899963814,stay
127,SNL_photo28,20201211,left,451.0,2.0,ipsi,1.0,5.0,ipsi,0.0,7.0,contra,1.0,1.680296873310591,stay
128,SNL_photo28,20201211,left,12.0,3.0,ipsi,1.0,4.0,ipsi,1.0,2.0,ipsi,1.0,1.6785531452085565,stay
129,SNL_photo28,20201211,left,435.0,7.0,contra,1.0,3.0,contra,0.0,5.0,contra,1.0,1.6738885060148676,stay
130,SNL_photo28,20201211,left,573.0,3.0,ipsi,1.0,4.0,ipsi,0.0,6.0,contra,1.0,1.664598461840927,stay
131,SNL_photo28,20201211,left,382.0,3.0,ipsi,1.0,7.0,contra,1.0,2.0,ipsi,1.0,1.6621322875136815,switch
132,SNL_photo28,20201211,left,602.0,1.0,ipsi,1.0,4.0,ipsi,1.0,3.0,ipsi,1.0,1.659416397384917,stay
133,SNL_photo28,20201211,left,352.0,3.0,ipsi,1.0,1.0,ipsi,1.0,5.0,ipsi,0.0,1.6543813538926995,stay
134,SNL_photo28,20201211,left,45.0,6.0,contra,1.0,4.0,contra,0.0,1.0,ipsi,1.0,1.653688238263923,stay
135,SNL_photo28,20201211,left,524.0,2.0,ipsi,1.0,5.0,contra,1.0,6.0,contra,1.0,1.6520605043638796,switch
136,SNL_photo28,20201211,left,379.0,1.0,ipsi,1.0,2.0,ipsi,1.0,6.0,contra,1.0,1.651507811773168,stay
137,SNL_photo28,20201211,left,94.0,1.0,ipsi,1.0,4.0,contra,0.0,1.0,ipsi,1.0,1.6415802085594724,switch
138,SNL_photo28,20201211,left,56.0,6.0,contra,1.0,6.0,contra,1.0,1.0,ipsi,1.0,1.6394538633498805,stay
139,SNL_photo28,20201211,left,96.0,6.0,contra,1.0,1.0,ipsi,1.0,5.0,contra,1.0,1.6381964952330237,switch
140,SNL_photo28,20201211,left,575.0,3.0,ipsi,1.0,6.0,contra,1.0,6.0,ipsi,0.0,1.637471143328476,switch
141,SNL_photo28,20201211,left,420.0,3.0,ipsi,1.0,4.0,ipsi,0.0,6.0,contra,1.0,1.6350523531241674,stay
142,SNL_photo28,20201211,left,329.0,3.0,ipsi,1.0,1.0,ipsi,1.0,3.0,ipsi,1.0,1.6260539771698794,stay
143,SNL_photo28,20201211,left,546.0,1.0,ipsi,1.0,5.0,ipsi,0.0,3.0,ipsi,1.0,1.6218284705599977,stay
144,SNL_photo28,20201211,left,645.0,3.0,ipsi,1.0,1.0,ipsi,1.0,2.0,ipsi,1.0,1.6178884653822205,stay
145,SNL_photo28,20201211,left,508.0,1.0,ipsi,1.0,3.0,contra,0.0,4.0,contra,1.0,1.6161343651766293,switch
146,SNL_photo28,20201211,left,229.0,5.0,contra,1.0,5.0,contra,1.0,2.0,ipsi,1.0,1.6133824744893706,stay
147,SNL_photo28,20201211,left,14.0,4.0,ipsi,1.0,2.0,ipsi,1.0,7.0,contra,1.0,1.6115505102343146,stay
148,SNL_photo28,20201211,left,85.0,5.0,ipsi,0.0,5.0,ipsi,0.0,1.0,ipsi,1.0,1.6093759177047153,stay
149,SNL_photo28,20201211,left,638.0,7.0,contra,1.0,7.0,contra,1.0,1.0,ipsi,1.0,1.6089280678636693,stay
150,SNL_photo28,20201211,left,368.0,7.0,contra,1.0,5.0,contra,1.0,2.0,ipsi,1.0,1.607292086608931,stay
151,SNL_photo28,20201211,left,295.0,2.0,ipsi,1.0,3.0,ipsi,1.0,4.0,ipsi,1.0,1.6065300306233208,stay
152,SNL_photo28,20201211,left,391.0,2.0,ipsi,1.0,6.0,contra,1.0,4.0,contra,0.0,1.6007011734401746,switch
153,SNL_photo28,20201211,left,11.0,4.0,ipsi,1.0,2.0,ipsi,1.0,3.0,ipsi,1.0,1.6004961474906454,stay
154,SNL_photo28,20201211,left,257.0,6.0,contra,1.0,7.0,contra,1.0,7.0,contra,1.0,1.5994151909453953,stay
155,SNL_photo28,20201211,left,376.0,1.0,ipsi,1.0,2.0,contra,0.0,1.0,ipsi,1.0,1.5988571685120097,switch
156,SNL_photo28,20201211,left,61.0,4.0,ipsi,1.0,2.0,ipsi,1.0,5.0,ipsi,0.0,1.5929470466606659,stay
157,SNL_photo28,20201211,left,152.0,3.0,ipsi,1.0,6.0,contra,1.0,6.0,contra,1.0,1.5916080631768386,switch
158,SNL_photo28,20201211,left,344.0,6.0,contra,1.0,2.0,contra,0.0,1.0,ipsi,1.0,1.5888533918754064,stay
159,SNL_photo28,20201211,left,476.0,5.0,contra,1.0,7.0,contra,1.0,3.0,ipsi,1.0,1.5869174569755904,stay
160,SNL_photo28,20201211,left,277.0,2.0,ipsi,1.0,1.0,ipsi,1.0,7.0,contra,1.0,1.5851156557378863,stay
161,SNL_photo28,20201211,left,449.0,2.0,ipsi,1.0,2.0,ipsi,1.0,5.0,ipsi,0.0,1.5835725683610136,stay
162,SNL_photo28,20201211,left,384.0,3.0,ipsi,1.0,2.0,ipsi,1.0,2.0,ipsi,1.0,1.5754767247067545,stay
163,SNL_photo28,20201211,left,456.0,5.0,contra,1.0,3.0,contra,0.0,5.0,contra,1.0,1.572258507961904,stay
164,SNL_photo28,20201211,left,327.0,3.0,ipsi,1.0,4.0,ipsi,1.0,1.0,ipsi,1.0,1.5719043799452566,stay
165,SNL_photo28,20201211,left,595.0,2.0,ipsi,1.0,6.0,ipsi,0.0,3.0,ipsi,1.0,1.570971659936231,stay
166,SNL_photo28,20201211,left,10.0,2.0,ipsi,1.0,1.0,ipsi,1.0,4.0,ipsi,1.0,1.5635437392117153,stay
167,SNL_photo28,20201211,left,448.0,2.0,ipsi,1.0,2.0,ipsi,1.0,2.0,ipsi,1.0,1.5501281199496912,stay
168,SNL_photo28,20201211,left,523.0,5.0,contra,1.0,4.0,ipsi,0.0,2.0,ipsi,1.0,1.5427720992294072,switch
169,SNL_photo28,20201211,left,41.0,7.0,contra,1.0,4.0,ipsi,1.0,4.0,contra,0.0,1.537883846672191,switch
170,SNL_photo28,20201211,left,463.0,4.0,contra,1.0,1.0,contra,0.0,1.0,ipsi,1.0,1.5352203446965886,stay
171,SNL_photo28,20201211,left,259.0,4.0,contra,1.0,7.0,contra,1.0,1.0,contra,0.0,1.5343323401169215,stay
172,SNL_photo28,20201211,left,539.0,1.0,ipsi,1.0,7.0,contra,1.0,2.0,ipsi,1.0,1.534171175611644,switch
173,SNL_photo28,20201211,left,401.0,6.0,contra,1.0,4.0,ipsi,1.0,2.0,ipsi,1.0,1.5276358741828155,switch
174,SNL_photo28,20201211,left,387.0,1.0,ipsi,1.0,5.0,ipsi,0.0,5.0,ipsi,0.0,1.5259999771989923,stay
175,SNL_photo28,20201211,left,433.0,7.0,contra,1.0,5.0,ipsi,0.0,3.0,contra,0.0,1.5247442314069766,switch
176,SNL_photo28,20201211,left,138.0,5.0,contra,1.0,7.0,contra,1.0,2.0,ipsi,1.0,1.5207184416937805,stay
177,SNL_photo28,20201211,left,30.0,3.0,contra,0.0,4.0,ipsi,0.0,5.0,contra,1.0,1.5165189967250843,switch
178,SNL_photo28,20201211,left,605.0,2.0,ipsi,1.0,6.0,contra,1.0,4.0,ipsi,1.0,1.5156090021644784,switch
179,SNL_photo28,20201211,left,419.0,4.0,ipsi,0.0,5.0,ipsi,0.0,3.0,ipsi,1.0,1.5118082964614175,stay
180,SNL_photo28,20201211,left,453.0,5.0,contra,1.0,7.0,contra,1.0,4.0,contra,1.0,1.5103871061507335,stay
181,SNL_photo28,20201211,left,266.0,2.0,ipsi,1.0,1.0,ipsi,1.0,7.0,contra,1.0,1.498313661374959,stay
182,SNL_photo28,20201211,left,502.0,1.0,ipsi,1.0,3.0,ipsi,1.0,1.0,ipsi,1.0,1.4957817396358741,stay
183,SNL_photo28,20201211,left,481.0,5.0,contra,1.0,3.0,contra,0.0,4.0,contra,0.0,1.489471382846863,stay
184,SNL_photo28,20201211,left,248.0,4.0,ipsi,1.0,5.0,contra,1.0,6.0,contra,1.0,1.483989219199269,switch
185,SNL_photo28,20201211,left,17.0,3.0,ipsi,1.0,7.0,contra,1.0,5.0,contra,1.0,1.4827656775141982,switch
186,SNL_photo28,20201211,left,593.0,4.0,ipsi,1.0,2.0,ipsi,1.0,6.0,ipsi,0.0,1.481528877284706,stay
187,SNL_photo28,20201211,left,89.0,7.0,contra,1.0,3.0,ipsi,1.0,7.0,contra,1.0,1.4796400053025782,switch
188,SNL_photo28,20201211,left,294.0,3.0,ipsi,1.0,3.0,ipsi,1.0,2.0,ipsi,1.0,1.4778543428842033,stay
189,SNL_photo28,20201211,left,129.0,1.0,ipsi,1.0,5.0,ipsi,0.0,7.0,contra,1.0,1.4750651926008527,stay
190,SNL_photo28,20201211,left,35.0,2.0,ipsi,1.0,4.0,contra,0.0,3.0,contra,0.0,1.4730151134487117,switch
191,SNL_photo28,20201211,left,393.0,5.0,contra,1.0,4.0,contra,0.0,7.0,contra,1.0,1.4710757235573892,stay
192,SNL_photo28,20201211,left,622.0,4.0,ipsi,1.0,7.0,contra,1.0,1.0,ipsi,1.0,1.469081534746809,switch
193,SNL_photo28,20201211,left,569.0,1.0,ipsi,1.0,1.0,ipsi,1.0,6.0,contra,1.0,1.4671654269098493,stay
194,SNL_photo28,20201211,left,118.0,6.0,contra,1.0,7.0,contra,1.0,2.0,contra,0.0,1.4641299922406517,stay
195,SNL_photo28,20201211,left,296.0,4.0,ipsi,1.0,2.0,ipsi,1.0,1.0,ipsi,1.0,1.4627836181584866,stay
196,SNL_photo28,20201211,left,21.0,1.0,ipsi,1.0,2.0,ipsi,1.0,1.0,ipsi,1.0,1.4564288224915425,stay
197,SNL_photo28,20201211,left,4.0,1.0,ipsi,1.0,6.0,contra,1.0,4.0,ipsi,0.0,1.4412964525843794,switch
198,SNL_photo28,20201211,left,169.0,4.0,contra,1.0,5.0,contra,1.0,2.0,ipsi,1.0,1.4388060157134572,stay
199,SNL_photo28,20201211,left,618.0,6.0,contra,1.0,7.0,contra,1.0,3.0,ipsi,1.0,1.4354209358594439,stay
200,SNL_photo28,20201211,left,596.0,3.0,ipsi,1.0,2.0,ipsi,1.0,6.0,contra,1.0,1.4328326562018459,stay
201,SNL_photo28,20201211,left,120.0,3.0,ipsi,1.0,2.0,contra,0.0,4.0,ipsi,1.0,1.4326808395736006,switch
202,SNL_photo28,20201211,left,279.0,3.0,ipsi,1.0,7.0,contra,1.0,5.0,ipsi,0.0,1.426504512468985,switch
203,SNL_photo28,20201211,left,389.0,5.0,contra,1.0,5.0,ipsi,0.0,6.0,contra,1.0,1.4165353804003105,switch
